iddivipol,clase,coddepto,codmipio,codzona,codpuesto,nomdepto,nommipio,nompuesto,nummesas,potfemenino,potmasculino,pottotal,jal,nomjal,indicador,expandida,direccion,cordenadas_text
10678,P,16,1,19,28,BOGOTA D.C.,BOGOTA. D.C.,GALICIA,55,9838,8911,18749,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 60 A SUR # 73-31,"(0,0)"
10679,P,16,1,19,29,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO DISTRITAL GIMNASIO SABIO CALDAS,49,8961,7736,16697,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 42 # 73A-10 SUR CRA 42 #72C-24 SUR,"(0,0)"
10680,P,16,1,19,30,BOGOTA D.C.,BOGOTA. D.C.,CASAVIANCA - UNIVERSIDAD ECCI,12,1941,1963,3904,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 57 Z SUR No 75D-10 / AC 57 R SUR No 76-61,"(0,0)"
10681,P,16,1,19,31,BOGOTA D.C.,BOGOTA. D.C.,CASONA LIBERTADOR COL DIS MARIA CURREA M,32,6003,4835,10838,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,Cl 58 D Sur No. 51-10,"(0,0)"
10682,P,16,1,19,32,BOGOTA D.C.,BOGOTA. D.C.,MEISSEN,17,2930,2844,5774,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 16C # 62-81 SUR CRA 16C # 62-35 SUR,"(0,0)"
10683,P,16,1,19,33,BOGOTA D.C.,BOGOTA. D.C.,POTOSI (LA LAGUNA),16,2925,2495,5420,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,TV. 46 A # 79 D-15 SUR,"(0,0)"
10684,P,16,1,19,34,BOGOTA D.C.,BOGOTA. D.C.,ALTOS DE JALISCO,5,738,647,1385,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 18 K BIS # 61B-52 SUR,"(0,0)"
10685,P,16,1,19,35,BOGOTA D.C.,BOGOTA. D.C.,ESTRELLA DEL SUR,17,2960,2601,5561,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 74 A SUR  No 18 - 23,"(0,0)"
10686,P,16,1,19,36,BOGOTA D.C.,BOGOTA. D.C.,CARACOLI,9,1527,1391,2918,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,Cl 77 Sur No. 73 C 18,"(0,0)"
10687,P,16,1,19,37,BOGOTA D.C.,BOGOTA. D.C.,SANTA ROSA,1,85,110,195,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,VDA SANTA ROSA ZONA RURAL VIA PASQUILLA,"(0,0)"
10688,P,16,1,19,38,BOGOTA D.C.,BOGOTA. D.C.,BRISAS DEL VOLADOR,8,1353,1114,2467,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 76 SUR # 24A-11,"(0,0)"
10689,P,16,1,19,39,BOGOTA D.C.,BOGOTA. D.C.,DIVINO NIÑO,6,1006,840,1846,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 78C SUR  No 16-29 - CLL 78C SUR No 16P- 29,"(0,0)"
10690,P,16,1,19,40,BOGOTA D.C.,BOGOTA. D.C.,CASA GRANDE - COL DIST AGUDELO RESTREPO,10,1824,1375,3199,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 70 D No. 65-25 SUR,"(0,0)"
10691,P,16,1,19,41,BOGOTA D.C.,BOGOTA. D.C.,MONTREAL,6,1008,826,1834,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 17B No 64B - 45 SUR,"(0,0)"
10692,P,16,1,19,42,BOGOTA D.C.,BOGOTA. D.C.,UNION EUROPEA,7,1203,1002,2205,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 18M # 63D-15 SUR CRA18M # 63D-09 SUR,"(0,0)"
10693,P,16,1,19,43,BOGOTA D.C.,BOGOTA. D.C.,SAN FRANCISCO SEDE B,15,2616,2261,4877,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 67 SUR # 20A-51 CRA 20C # 67-00 SUR,"(0,0)"
10694,P,16,1,19,44,BOGOTA D.C.,BOGOTA. D.C.,SAN FRANCISCO SEDE A,28,5067,4411,9478,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 22 # 64-29 SUR,"(0,0)"
10695,P,16,1,19,45,BOGOTA D.C.,BOGOTA. D.C.,JOSE CELESTINO MUTIS,23,4029,3671,7700,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 64 SUR  No 29-19 CLL 64 C SUR  No 29-02,"(0,0)"
10696,P,16,1,19,46,BOGOTA D.C.,BOGOTA. D.C.,BONAVISTA,31,5723,4850,10573,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,TV 70 G # 65 - 02 SUR,"(0,0)"
10697,P,16,1,19,47,BOGOTA D.C.,BOGOTA. D.C.,BELLA FLOR,6,1099,961,2060,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,DG 74B Bis A Sur# 26C-12 -KR 27# 74B - 51 Sur,"(0,0)"
10698,P,16,1,19,48,BOGOTA D.C.,BOGOTA. D.C.,EL MIRADOR CIUDAD BOLIVAR,16,2948,2526,5474,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 27 L # 71H-46 SUR,"(0,0)"
10699,P,16,1,19,49,BOGOTA D.C.,BOGOTA. D.C.,LAS QUINTAS,8,1330,1281,2611,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 75 SUR No 18B-45,"(0,0)"
10700,P,16,1,19,50,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO FANNY MIKEY,12,2079,1893,3972,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 18 # 70 A -05 SUR / CRA 18 N #70 A- 51 SUR,"(0,0)"
10701,P,16,1,19,51,BOGOTA D.C.,BOGOTA. D.C.,MARANDU,2,363,317,680,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 18 X # 68 A-02 SUR / CRA 18 X # 68 C-02 SUR,"(0,0)"
10702,P,16,1,19,52,BOGOTA D.C.,BOGOTA. D.C.,COL DIST ARBORIZADORA ALTA SEDE A,3,500,515,1015,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 43 No 70A - 50 SUR,"(0,0)"
10703,P,16,1,19,53,BOGOTA D.C.,BOGOTA. D.C.,BALMORAL,6,912,867,1779,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 70 C #60 B.05 SUR/ AV. CRA 70 C # 60 B-05 SUR,"(0,0)"
10704,P,16,1,19,54,BOGOTA D.C.,BOGOTA. D.C.,LA CORUÑA - LICEO CONTADORA,9,1513,1358,2871,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 59 SUR No 45D-15 -CLL 59C SUR  No 45D-15,"(0,0)"
10705,P,16,1,19,55,BOGOTA D.C.,BOGOTA. D.C.,TANQUE-SIERRA MORENA,10,1751,1636,3387,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 77 SUR No 65-01 CLL 75C SUR No 71-03,"(0,0)"
10706,P,16,1,19,56,BOGOTA D.C.,BOGOTA. D.C.,ICES LAS BRISAS,3,372,333,705,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 81 SUR No 42-09,"(0,0)"
10707,P,16,1,19,57,BOGOTA D.C.,BOGOTA. D.C.,ALTOS DE LA ESTANCIA,8,1267,1264,2531,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 77C No 59A-15 SUR,"(0,0)"
10708,P,16,1,19,58,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL LOS SAUCES,2,231,222,453,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 19 F No. 68 F 34 SUR,"(0,0)"
10709,P,16,1,19,59,BOGOTA D.C.,BOGOTA. D.C.,GRAN PLAZA EL ENSUEÑO,57,10653,8927,19580,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 51 #59 C-93 SUR /CLL 59 SUR #51-21,"(0,0)"
10710,P,16,1,19,60,BOGOTA D.C.,BOGOTA. D.C.,CASA LINDA TUNAL UNIDAD 2,7,1347,964,2311,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 60 SUR No 22B-55,"(0,0)"
10711,P,16,1,19,61,BOGOTA D.C.,BOGOTA. D.C.,ARBORIZADORA BAJA SALON COMUNAL,10,1683,1626,3309,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 59 A SUR No 42-20,"(0,0)"
10712,P,16,1,19,62,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL SIERRA MORENA I,6,937,889,1826,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 73 D # 69B-04 SUR,"(0,0)"
10713,P,16,1,19,63,BOGOTA D.C.,BOGOTA. D.C.,POLIDEPORTIVO LA ESTANCIA,15,2558,2408,4966,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 59 SUR No 74-19 - CLL 59 SUR No 74C- 06,"(0,0)"
10714,P,16,1,19,64,BOGOTA D.C.,BOGOTA. D.C.,CALASANZ BUENAVISTA,3,522,466,988,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 17F No 77 - 75 SUR -  CRA 17F No 77 A - 11 SUR,"(0,0)"
10715,P,16,1,19,65,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL SAN  FRANCISCO I SECTOR,6,1003,937,1940,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 20 D # 63-11 SUR,"(0,0)"
10716,P,16,1,19,66,BOGOTA D.C.,BOGOTA. D.C.,CASA DE LA CULTURA CIUDAD BOLIVAR,10,1724,1458,3182,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 38 No 59B- 43 SUR - CLL 59 B BIS SUR No 38-05,"(0,0)"
10717,P,16,1,19,67,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO CIUDAD BOLIVAR ARGENTINA IED,9,1517,1355,2872,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 70 SUR No 54 - 12  - CLL 70 SUR No 56 - 45,"(0,0)"
10718,P,16,1,19,68,BOGOTA D.C.,BOGOTA. D.C.,ROGELIO SALMONA,12,2128,1822,3950,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CLL 59 SUR No 65 - 42,"(0,0)"
10719,P,16,1,19,69,BOGOTA D.C.,BOGOTA. D.C.,JARDIN INFANTIL LARA BONILLA,6,912,838,1750,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,TRV 49 # 59C-15 SUR,"(0,0)"
10720,P,16,1,19,70,BOGOTA D.C.,BOGOTA. D.C.,CENTRO COMERCIAL PASEO DEL RIO,1,160,171,331,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,Diagonal 57 C Sur N° 62-60.,"(0,0)"
10721,P,16,1,19,71,BOGOTA D.C.,BOGOTA. D.C.,JARDIN INFANTIL CANDELARIA LA NUEVA,2,237,282,519,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 49 C BIS A  # 68 B - 07 SUR,"(0,0)"
10722,P,16,1,19,72,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL LAS HUERTAS,1,16,13,29,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 75K #62D-42 / 48 SUR,"(0,0)"
10723,P,16,1,19,73,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO DISTRITAL EL NOGAL,1,18,23,41,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,Tv. 54 No. 71-09 Sur,"(0,0)"
10724,P,16,1,19,74,BOGOTA D.C.,BOGOTA. D.C.,COL DIST PARAISO MIRADOR SEDE CASETAS,1,83,93,176,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,Carrera 27 Q No.71 N - 02 Sur,"(0,0)"
10725,P,16,1,19,75,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD MINUTO DE DIOS SEDE SUR,1,58,36,94,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 72 No. 57 R 49 SUR,"(0,0)"
10726,P,16,1,19,76,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL LA ESTANCIA,1,160,177,337,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CL 59 No. 74 G 55 SUR,"(0,0)"
10727,P,16,1,19,77,BOGOTA D.C.,BOGOTA. D.C.,COL DIST PARAISO MANUELA BELTRAN SEDE B,1,59,48,107,19,LOCALIDAD 19 CIUDAD BOLIVAR,0,0,CRA 46 A # 71-10 / 21 SUR,"(0,0)"
10728,P,16,1,20,01,BOGOTA D.C.,BOGOTA. D.C.,SAN JUAN DE SUMAPAZ,3,427,523,950,20,LOCALIDAD 20 SUMAPAZ,0,0,CENTRO POBLADO  CORREGIMIENTO DE SAN JUAN,"(0,0)"
10729,P,16,1,20,02,BOGOTA D.C.,BOGOTA. D.C.,NAZARETH,5,739,743,1482,20,LOCALIDAD 20 SUMAPAZ,0,0,CENTRO POBLADO CORREGIMIENTO DE NAZARETH,"(0,0)"
10730,P,16,1,20,03,BOGOTA D.C.,BOGOTA. D.C.,BETANIA,3,473,523,996,20,LOCALIDAD 20 SUMAPAZ,0,0,CENTRO POBLADO CORREGIMIENTO DE BETANIA,"(0,0)"
10731,P,16,1,20,04,BOGOTA D.C.,BOGOTA. D.C.,LA UNION,2,249,275,524,20,LOCALIDAD 20 SUMAPAZ,0,0,CENTRO POBLADO CORREGIMIENTO DE LA UNIÓN,"(0,0)"
10732,P,16,1,20,05,BOGOTA D.C.,BOGOTA. D.C.,LA Y SANTA ROSA,4,514,530,1044,20,LOCALIDAD 20 SUMAPAZ,0,0,CENTRO POBLADO CORREGIMIENTO DE SANTA ROSA,"(0,0)"
10733,P,16,1,20,06,BOGOTA D.C.,BOGOTA. D.C.,NUEVA GRANADA SUMAPAZ,1,124,142,266,20,LOCALIDAD 20 SUMAPAZ,0,0,CENTRO POBLADO NUEVA GRANADA,"(0,0)"
10734,P,16,1,90,01,BOGOTA D.C.,BOGOTA. D.C.,PUESTO CENSO(FERIA EXPOSICION),263,148560,164963,313523,0,,0,0,CL 24 # 37-94,"(0,0)"
10735,P,16,1,98,01,BOGOTA D.C.,BOGOTA. D.C.,PENITENCIARIA LA PICOTA,2,36,480,516,0,,0,0,VIA USME KM 5 CL 51 SUR No. 5F - 50,"(0,0)"
10736,P,16,1,98,02,BOGOTA D.C.,BOGOTA. D.C.,CARCEL DISTRITAL JUDICIAL MODELO,1,18,319,337,0,,0,0,CR 56 NO 18 A - 47,"(0,0)"
10737,P,16,1,98,03,BOGOTA D.C.,BOGOTA. D.C.,RECLUSION DE MUJERES EL BUEN PASTOR,1,205,11,216,0,,0,0,CRA 58 # 80- 95,"(0,0)"
10738,P,16,1,98,04,BOGOTA D.C.,BOGOTA. D.C.,CARCEL DISTRITAL,1,63,234,297,0,,0,0,CRA 8 # 1C-50 SUR,"(0,0)"
10739,P,17,1,1,01,CHOCO,QUIBDO,COLEGIO PEDRO GRAU AROLA,19,3484,3039,6523,1,COMUNA 1,0,0,BR  LA GLORIA,"(0,0)"
10740,P,17,1,1,02,CHOCO,QUIBDO,COLEGIO MANUEL CAÑIZALES,36,7059,5188,12247,2,COMUNA 2,0,0,KR. 6 # 32-2,"(0,0)"
10741,P,17,1,1,03,CHOCO,QUIBDO,IE ARMANDO LUNA ROA,26,5226,3565,8791,2,COMUNA 2,0,0,TRANSV. 10 No 30-65,"(0,0)"
10742,P,17,1,1,04,CHOCO,QUIBDO,I.E. MIA JORGE VALENCIA LOZANO,2,290,161,451,2,COMUNA 2,0,0,CIUDADELA MIA,"(0,0)"
10743,P,17,1,1,05,CHOCO,QUIBDO,ESCUELA EL REPOSO,4,785,547,1332,1,COMUNA 1,0,0,BARRIO EL REPOSO,"(0,0)"
10744,P,17,1,1,06,CHOCO,QUIBDO,IE ANTONIO MARIA CLARET SEDE MIRAFLORES,4,620,441,1061,1,COMUNA 1,0,0,CRA 3 No 31 - 99 BARRIO MIRAFLORES,"(0,0)"
10745,P,17,1,1,07,CHOCO,QUIBDO,ANEXA IE PEDRO GRAU Y AROLA B. OBRERO,2,247,132,379,1,COMUNA 1,0,0,BARRIO OBRERO,"(0,0)"
10746,P,17,1,2,01,CHOCO,QUIBDO,I.E.CARRASQUILLA INDUSTRIAL,32,5391,5287,10678,3,COMUNA 3,0,0,CRA.7 No 27 - 11 CESAR CONTO,"(0,0)"
10747,P,17,1,2,02,CHOCO,QUIBDO,IE GIMNASIO DE EDUCACION MEDIA,27,4281,4825,9106,3,COMUNA 3,0,0,CRA 2 No 25-22,"(0,0)"
10748,P,17,1,2,03,CHOCO,QUIBDO,COL DEPTAL JOSE DEL CARMEN CUESTA,16,3858,1568,5426,3,COMUNA 3,0,0,CALLE 24 #6-42,"(0,0)"
10749,P,17,1,3,01,CHOCO,QUIBDO,ESCUELA NORMAL SUPERIOR DE QUIBDO,13,2400,1730,4130,4,COMUNA 4,0,0,TRANS. 8 #. 12-100,"(0,0)"
10750,P,17,1,3,02,CHOCO,QUIBDO,UNIVERSIDAD TECNOLOGICA,44,8245,6659,14904,5,COMUNA 5,0,0,CRA 22 #. 18 B-10,"(0,0)"
10751,P,17,1,3,03,CHOCO,QUIBDO,ESCUELA MELVIN JHON,16,3141,2115,5256,6,COMUNA 6,0,0,CALLE 24 No. 16-30,"(0,0)"
10752,P,17,1,3,04,CHOCO,QUIBDO,SEDE ESC. ANEXA AL CARRASQUILLA INDUS.,2,290,205,495,5,COMUNA 5,0,0,CLL 18 #13A 125 BARRIO NICOLAS MEDRANO,"(0,0)"
10753,P,17,1,3,05,CHOCO,QUIBDO,IE ANTONIO RICAURTE SEDE ANEXA,1,171,143,314,5,COMUNA 5,0,0,KM 3 SALIDA A ISTMINA BARRIO SAN FRANCISCO,"(0,0)"
10754,P,17,1,3,06,CHOCO,QUIBDO,COLISEO CUBIERTO DE QUIBDO,1,84,53,137,6,COMUNA 6,0,0,CL 24 Nº 16-80,"(0,0)"
10755,P,17,1,90,01,CHOCO,QUIBDO,MEGA COLEGIO MIA,7,2718,2167,4885,0,,0,0,CALLE 29 ENTRE CARRERA 1 Y 3,"(0,0)"
10756,P,17,1,98,01,CHOCO,QUIBDO,CARCEL ANAYANCY,1,34,87,121,0,,0,0,CLL 26 #. 8- 35,"(0,0)"
10757,P,17,1,99,01,CHOCO,QUIBDO,ALTAGRACIA,1,84,67,151,7,CORREGIMIENTO ALTAGRACIA,0,0,CGTO. ALTAGRACIA,"(0,0)"
10758,P,17,1,99,04,CHOCO,QUIBDO,BARRANCO,1,122,104,226,8,CORREGIMIENTO BARRANCO,0,0,CGTO. BARRANCO,"(0,0)"
10759,P,17,1,99,05,CHOCO,QUIBDO,BELLALUZ,1,73,53,126,9,CORREGIMIENTO BELLA LUZ,0,0,CGTO. BELLA LUZ,"(0,0)"
10760,P,17,1,99,06,CHOCO,QUIBDO,EL JAGUO (ALTO MUNGUIDO),1,115,142,257,10,CORREGIMIENTO ALTO MUNGUIDO,0,0,CGTO. JAGUO,"(0,0)"
10761,P,17,1,99,10,CHOCO,QUIBDO,BOCA DE TANANDO,1,70,61,131,11,CORREGIMIENTO BOCA DE TANANDO,0,0,CGTO. BOCA DE TANANDO,"(0,0)"
10762,P,17,1,99,15,CHOCO,QUIBDO,PACURITA,1,164,117,281,12,CORREGIMIENTO CABI,0,0,CGTO. PACURITA,"(0,0)"
10763,P,17,1,99,16,CHOCO,QUIBDO,BOCA DE NAURITA,1,92,89,181,13,CORREGIMIENTO BOCA DE NAURITA,0,0,CGTO. BOCA DE NAURITA,"(0,0)"
10764,P,17,1,99,17,CHOCO,QUIBDO,CALAHORRA,1,61,74,135,14,CORREGIMIENTO CALAHORRA,0,0,CGTO. CALAHORRA,"(0,0)"
10765,P,17,1,99,19,CHOCO,QUIBDO,CAMPOBONITO,1,89,100,189,15,CORREGIMIENTO CAMPOBONITO,0,0,CGTO. CAMPO BONITO,"(0,0)"
10766,P,17,1,99,21,CHOCO,QUIBDO,GUARANDO,1,74,78,152,16,CORREGIMIENTO GUARANDO,0,0,CGTO. GUARANDO,"(0,0)"
10767,P,17,1,99,22,CHOCO,QUIBDO,GUADALUPE,1,95,93,188,17,CORREGIMIENTO GUADALUPE,0,0,CGTO. GUADALUPE,"(0,0)"
10768,P,17,1,99,23,CHOCO,QUIBDO,GUAYABAL,1,164,126,290,18,CORREGIMIENTO GUAYABAL,0,0,CGTO. GUAYABAL,"(0,0)"
10769,P,17,1,99,24,CHOCO,QUIBDO,SAN FRANCISCO DE ICHO,2,234,243,477,19,CORRE.SAN FRANCISCO DE ICHO,0,0,CGTO. SAN FRANCISCO DE ICHO,"(0,0)"
10770,P,17,1,99,25,CHOCO,QUIBDO,EL TAMBO,1,49,49,98,20,CORREGIMIENTO EL TAMBO,0,0,CGTO.   EL TAMBO,"(0,0)"
10771,P,17,1,99,26,CHOCO,QUIBDO,GITRADO,1,72,110,182,21,CORRE.JITRADO (PUEBLO NUEVO),0,0,CGTO. GITRADO,"(0,0)"
10772,P,17,1,99,28,CHOCO,QUIBDO,STA LUCIA DEL FUERTE,1,45,58,103,22,CORREGIMIENTO EL FUERTE,0,0,CGTO. SANTA LUCIA DEL FUERTE,"(0,0)"
10773,P,17,1,99,29,CHOCO,QUIBDO,LAS MERCEDES,1,147,163,310,23,CORREGIMIENTO LAS MERCEDES,0,0,CGTO. LAS MERCEDES,"(0,0)"
10774,P,17,1,99,30,CHOCO,QUIBDO,SAN PEDRO CLAVER (MOJAUDO),1,69,85,154,24,CORREGIMIENTO MOJAUDO,0,0,CGTO. SAN PEDRO CLAVER,"(0,0)"
10775,P,17,1,99,31,CHOCO,QUIBDO,LA TROJE,1,91,75,166,25,CORREGIMIENTO LA TROJE,0,0,CGTO. LA TROJE,"(0,0)"
10776,P,17,1,99,32,CHOCO,QUIBDO,VILLA DEL ROSARIO,1,35,50,85,26,CORREGIMIENTO NAURITA,0,0,CGTO. VILLA DEL ROSARIO,"(0,0)"
10777,P,17,1,99,33,CHOCO,QUIBDO,SAN RAFAEL DE NEGUA,1,94,108,202,27,CORREGIMIENTO NEGUA,0,0,CGTO. SAN RAFAEL DE NEGUA,"(0,0)"
10778,P,17,1,99,35,CHOCO,QUIBDO,BOCA DE NEMOTA,1,41,62,103,28,CORREGIMIENTO NEMOTA,0,0,CGTO. NEMOTA,"(0,0)"
10779,P,17,1,99,38,CHOCO,QUIBDO,SAN ANTONIO DE ICHO(PTO MURILLO),1,67,66,133,29,CORREGIMIENTO PUERTO MURILLO,0,0,CGTO. SAN ANTONIO DE ICHO,"(0,0)"
10780,P,17,1,99,40,CHOCO,QUIBDO,SANCENO,1,135,83,218,30,CORREGIMIENTO SANCENO,0,0,CGTO. SANCENO,"(0,0)"
10781,P,17,1,99,45,CHOCO,QUIBDO,TAGACHI,2,291,266,557,31,CORREGIMIENTO TAGACHI,0,0,CGTO. TAGACHI,"(0,0)"
10782,P,17,1,99,51,CHOCO,QUIBDO,TUTUNENDO,5,861,747,1608,32,CORREGIMIENTO TUTUNENDO,0,0,CGTO. TUTUNENDO,"(0,0)"
10783,P,17,1,99,75,CHOCO,QUIBDO,WINANDO,1,73,69,142,33,CORREGIMIENTO WINANDO,0,0,CGTO. WINANDO,"(0,0)"
10784,P,17,2,0,00,CHOCO,ATRATO (YUTO),PUESTO CABECERA MUNICIPAL,12,2104,1862,3966,0,,0,0,IE ANTONIO ABAD HINESTROZA BARRIO MELVIN CLUB,"(0,0)"
10785,P,17,2,99,10,CHOCO,ATRATO (YUTO),ARENAL,1,153,169,322,0,,0,0,ESCUELA RURAL MIXTA DE ARENAL,"(0,0)"
10786,P,17,2,99,20,CHOCO,ATRATO (YUTO),DOÑA JOSEFA,3,462,370,832,0,,0,0,COL. ANTONIO ABAD SEDE DOÑA JOSEFA CLL PRINCIPAL,"(0,0)"
10787,P,17,2,99,30,CHOCO,ATRATO (YUTO),LA MOLANA,2,315,246,561,0,,0,0,ESCUELA DE LA  MOLANA,"(0,0)"
10788,P,17,2,99,40,CHOCO,ATRATO (YUTO),MOTOLDO,1,127,112,239,0,,0,0,ESCUELA DE MOTOLDO,"(0,0)"
10789,P,17,2,99,45,CHOCO,ATRATO (YUTO),PUENTE DE TANANDO,2,335,325,660,0,,0,0,ESCUELA DE PUENTE TANANDO,"(0,0)"
10790,P,17,2,99,50,CHOCO,ATRATO (YUTO),SAMURINDO,3,525,434,959,0,,0,0,IE DE SAMURINDO  SEDE PRINCIPAL,"(0,0)"
10791,P,17,2,99,55,CHOCO,ATRATO (YUTO),SAN MARTIN DE PURRE,1,86,73,159,0,,0,0,ESCUELA  DE SAN MARTIN DE PURRE,"(0,0)"
10792,P,17,2,99,60,CHOCO,ATRATO (YUTO),SAN JOSE DE PURRE,2,216,188,404,0,,0,0,SALON COMUNAL SAN JOSE DE PURRE,"(0,0)"
10793,P,17,2,99,70,CHOCO,ATRATO (YUTO),REAL DE TANANDO,1,124,132,256,0,,0,0,SALON COMUNAL REAL DE TANANDO,"(0,0)"
10794,P,17,4,0,00,CHOCO,ACANDI,PUESTO CABECERA MUNICIPAL,22,3727,3741,7468,0,,0,0,ESCUELA INMACULADO CORAZON DE MARIA,"(0,0)"
10795,P,17,4,99,01,CHOCO,ACANDI,LA CALETA,1,67,88,155,0,,0,0,ESC. RURAL,"(0,0)"
10796,P,17,4,99,03,CHOCO,ACANDI,CAPITAN,1,59,74,133,0,,0,0,CASETA COMUNAL,"(0,0)"
10797,P,17,4,99,04,CHOCO,ACANDI,CAPURGANA,5,769,786,1555,0,,0,0,ESC. RURAL,"(0,0)"
10798,P,17,4,99,05,CHOCO,ACANDI,SAN MIGUEL,1,54,71,125,0,,0,0,ESC. RURAL,"(0,0)"
10799,P,17,4,99,07,CHOCO,ACANDI,SANTA CRUZ DE CHUGANDI,1,151,178,329,0,,0,0,ESC. RURAL,"(0,0)"
10800,P,17,4,99,09,CHOCO,ACANDI,SAPZURRO,2,238,220,458,0,,0,0,ESC. RURAL,"(0,0)"
10801,P,17,4,99,14,CHOCO,ACANDI,PEÑALOZA,1,122,185,307,0,,0,0,ESC. RURAL,"(0,0)"
10802,P,17,4,99,15,CHOCO,ACANDI,RUFINO,1,13,18,31,0,,0,0,CASETA COMUNAL,"(0,0)"
10803,P,17,4,99,27,CHOCO,ACANDI,VILLA CLARET,2,211,229,440,0,,0,0,ESC. DE SAN FRANCISCO,"(0,0)"
10804,P,17,6,0,00,CHOCO,ALTO BAUDO (PIE DE PATO),PUESTO CABECERA MUNICIPAL,7,1037,1101,2138,0,,0,0,COL. MUNICIPAL,"(0,0)"
10805,P,17,6,99,02,CHOCO,ALTO BAUDO (PIE DE PATO),APARTADO,1,140,147,287,0,,0,0,ESCUELA RURAL MIXTA ATANASIO GIRARDOT,"(0,0)"
10806,P,17,6,99,03,CHOCO,ALTO BAUDO (PIE DE PATO),SANTA CATALINA DE CATRU,4,530,579,1109,0,,0,0,ESCUELA RURAL MIXTA DE CATRU,"(0,0)"
10807,P,17,6,99,04,CHOCO,ALTO BAUDO (PIE DE PATO),BATATAL,1,72,84,156,0,,0,0,ESCUELA RURAL MIXTA DE BATATAL,"(0,0)"
10808,P,17,6,99,05,CHOCO,ALTO BAUDO (PIE DE PATO),AMPARRAIDA,1,100,94,194,0,,0,0,ESCUELA RURAL MIXTA DE SANTA RITA,"(0,0)"
